"target_id","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"Tfru04856_t",1.09919404879136e-08,3.62971378363026e-05,32.6574127527761,26.5579873453234,1,7.08680572716563,5.31159746906467,0.0034025634739953,5.30819490559068,0.0609162867050336,5.30819490559068
"Tfru07301_t",7.11385602577184e-09,3.62971378363026e-05,33.5034263558785,20.6056441584876,1,5.5664492942526,4.12112883169753,0.0106394746794819,4.11048935701805,0.0487322259408653,4.11048935701805
"Tfru08044_t",6.17762568889464e-09,3.62971378363026e-05,33.7779132683306,65.0605158402129,1,5.81969747455617,13.0121031680426,0.0547319678409837,12.9573712002016,0.0479277350289638,12.9573712002016
"Tfru10105_t",1.21575029612405e-08,3.62971378363026e-05,32.4615374560611,21.1577631883606,1,5.73104402623354,4.23155263767212,0.0120665410781377,4.21948609659398,0.0481147421262119,4.21948609659398
"Tfru12229_t",1.07364496350281e-08,3.62971378363026e-05,32.7031245410473,10.8036734153357,1,5.95327314248587,2.16073468306713,0.00517058732854141,2.15556409573859,0.0479259817121025,2.15556409573859
"Tfru19912_t",1.28889547432719e-08,3.62971378363026e-05,32.3480038131953,9.96788581925536,1,6.33069755531588,1.99357716385107,0.00315777493636044,1.99041938891471,0.0499413684441546,1.99041938891471
"Tfru20876_t",3.7059042666298e-09,3.62971378363026e-05,34.7723983589566,61.8829289822222,1,7.79851972916858,12.3765857964444,0.00530715337269858,12.3712786430718,0.0766875694483212,12.3712786430718
"Tfru02003_t",2.64608821710649e-08,6.52029212797754e-05,30.9511237909272,42.0405997993241,1,5.15627825241073,8.40811995986483,0.0489782423602379,8.35914171750458,0.05255171846859,8.35914171750458
"Tfru03528_t",3.10797951582805e-08,6.78135142383411e-05,30.6389100679634,12.2872267332065,1,5.52991447341313,2.45744534664131,0.00855529038292649,2.44889005625838,0.0489219590264232,2.44889005625838
"Tfru16811_t",3.4400402900797e-08,6.78135142383411e-05,30.4419717838625,20.1384455002569,1,6.45492925911009,4.02768910005137,0.00572462007908364,4.02196447997229,0.051342103869882,4.02196447997229
"Tfru00029_t",1.3808232559849e-07,7.1205021074272e-05,27.7495218684602,9.11150293926871,1,5.15029878835979,1.82230058785374,0.0107829894583062,1.81151759839544,0.0526326585852246,1.81151759839544
"Tfru00265_t",1.70206934520156e-07,7.1205021074272e-05,27.3449663610263,13.3020653441159,1,5.30279051533335,2.66041306882318,0.0112512804930993,2.64916178833008,0.0507289243694617,2.64916178833008
"Tfru00507_t",1.2488945187389e-07,7.1205021074272e-05,27.9438159631648,5.8390448603614,1,5.38255613314064,1.16780897207228,0.00784967839728067,1.159959293675,0.049953431802511,1.159959293675
"Tfru00912_t",5.4820602635254e-08,7.1205021074272e-05,29.5383702587986,8.30931835148524,1,6.30407224195352,1.66186367029705,0.00318204927918773,1.65868162101786,0.0496914350336741,1.65868162101786
"Tfru01484_t",1.48716483164101e-07,7.1205021074272e-05,27.6060033232605,5.27978318102308,1,6.20460643819155,1.05595663620462,0.00343334372034073,1.05252329248428,0.0489106018577753,1.05252329248428
"Tfru01737_t",1.16305250193037e-07,7.1205021074272e-05,28.0816192059544,7.42847515212559,1,4.95173478102099,1.48569503042512,0.011715652151286,1.47397937827383,0.0557672928603166,1.47397937827383
"Tfru02963_t",3.98617361826168e-08,7.1205021074272e-05,30.156168207389,49.2611882668435,1,2.16836396793087,9.85223765336869,0.00285036992208096,9.84938728344661,0.446657856200447,9.84938728344661
"Tfru03011_t",7.58738225688427e-08,7.1205021074272e-05,28.908637329315,78.4297106116946,1,4.33674507341686,15.6859421223389,0.247383366472747,15.4385587558662,0.0761159127213875,15.4385587558662
"Tfru03700_t",7.96008481312961e-08,7.1205021074272e-05,28.8157574457913,41.930342559022,1,1.94791992589452,8.3860685118044,0.00497917206166717,8.38108933974274,0.574033165576205,8.38108933974274
"Tfru03857_t",1.05010028993292e-07,7.1205021074272e-05,28.2793543124401,8.84527437170738,1,6.19301531422152,1.76905487434148,0.00359614968953323,1.76545872465194,0.0488347901802707,1.76545872465194
"Tfru04235_t",1.64170244160792e-07,7.1205021074272e-05,27.414797099373,63.3289430876772,1,4.68043795394792,12.6657886175354,0.14236090835918,12.5234277091763,0.0624947490614571,12.5234277091763
"Tfru06468_t",6.37929271389702e-08,7.1205021074272e-05,29.2446254219165,20.3489525428237,1,4.60939860947374,4.06979050856473,0.0402725249121148,4.02951798365262,0.064881797308554,4.02951798365262
"Tfru07721_t",9.51075167639546e-08,7.1205021074272e-05,28.4711014026385,16.6159645313722,1,4.91429724560756,3.32319290627444,0.0229413696045514,3.30025153666989,0.0564908348134487,3.30025153666989
"Tfru07816_t",1.50665938470948e-07,7.1205021074272e-05,27.5808129129996,9.38050203647072,1,5.18584088515388,1.87610040729415,0.0136015021757394,1.86249890511841,0.0521592970542175,1.86249890511841
"Tfru08057_t",8.25429780693862e-08,7.1205021074272e-05,28.7454650844801,8.54993372711392,1,6.36919304986886,1.70998674542278,0.0028465255456,1.70714021987718,0.0503345558934202,1.70714021987718
"Tfru08878_t",1.51370426521582e-07,7.1205021074272e-05,27.5717899547123,9.2874029940125,1,5.89321599549603,1.8574805988025,0.0053448339599149,1.85213576484258,0.0478839996603804,1.85213576484258
"Tfru09297_t",6.25960518135214e-08,7.1205021074272e-05,29.2813254107299,11.9798763091335,1,6.2444006146814,2.39597526182671,0.00349252009862405,2.39248274172808,0.0491946552696061,2.39248274172808
"Tfru09535_t",1.48251721474196e-07,7.1205021074272e-05,27.6120577141761,24.4000970620372,1,4.49747363637327,4.88001941240745,0.0517009150353193,4.82831849737213,0.0691277605328081,4.82831849737213
"Tfru10425_t",6.34165012133515e-08,7.1205021074272e-05,29.2560929342934,57.4130533560654,1,4.66031479544721,11.4826106712131,0.119384944549385,11.3632257266637,0.063145275136137,11.3632257266637
"Tfru10667_t",1.70601920783024e-07,7.1205021074272e-05,27.3404841729166,59.5804752627684,1,2.44238706114236,11.9160950525537,0.00187178889989736,11.9142232636538,0.330561248745661,11.9142232636538
"Tfru14116_t",1.07094079677848e-07,7.1205021074272e-05,28.2413149247249,9.58216304178703,1,5.07389592140244,1.91643260835741,0.0136386412006554,1.90279396715675,0.0537239085664289,1.90279396715675
"Tfru14260_t",1.28056823329757e-07,7.1205021074272e-05,27.8953549003818,36.6666439619209,1,4.73006941750203,7.33332879238418,0.0748467949261154,7.25848199745806,0.0609800829166082,7.25848199745806
"Tfru15000_t",1.55209434181975e-07,7.1205021074272e-05,27.523348433673,27.6578925457151,1,5.53708942126483,5.53157850914302,0.0200853256906859,5.51149318345233,0.0488828836610722,5.51149318345233
"Tfru15773_t",1.74086546089915e-07,7.1205021074272e-05,27.3013863955235,34.9624207598116,1,1.72046367538588,6.99248415196233,0.00879147240380486,6.98369267955852,0.747900600436519,6.98369267955852
"Tfru16588_t",1.2897061029303e-07,7.1205021074272e-05,27.8815970060532,6.0487378017361,1,6.85158051529093,1.20974756034722,0.00150618444924824,1.20824137589797,0.0569287615268853,1.20824137589797
"Tfru17020_t",6.38540733819532e-08,7.1205021074272e-05,29.2427690542083,45.3612142521434,1,2.05228150425622,9.07224285042868,0.00363605791887901,9.0686067925098,0.509334200048608,9.0686067925098
"Tfru17233_t",1.68827867381802e-07,7.1205021074272e-05,27.3606977584056,7.13426772160867,1,5.66674515518088,1.42685354432173,0.00596776540474044,1.42088577891699,0.0483162122825358,1.42088577891699
